stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,coef,se,caption,new_caption,new_caption2,FIGURE,CR_P_RELIABLE,CR_Q_RELIABLE,ZERO
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,17.5,"16.4,18.5","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,8.5,"7.8 ,9.2","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,8.8,"7.8 ,9.9","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",15.8,"15.2,16.5","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",15.7,"14.1,17.5","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",10.9,"9.2 ,12.8","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,21.5,"20.6,22.5","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,16.1,"15.2,17.0","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,5.8,"5.2 ,6.5","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,12.1,"11.6,12.6","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,15.1,"14.2,16.1","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,Smk_now,Current cigarette smoking,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,20.3,"18.9,21.7","Percentage of current cigarette smoking for adults aged 18 and over (95% confidence intervals), United States",,Current cigarette smoking is defined as report of smoking at least 100 cigarettes in a lifetime and now smoking every day or some days.,17,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,4.4,"4.1 ,4.8","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,5.4,"4.9 ,5.9","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,3.5,"3.1 ,3.9","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,8.1,"7.3 ,9.0","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,4.8,"4.2 ,5.5","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,2.6,"2.3 ,3.1","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,0.8,"0.6 ,1.0","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,2.8,"2.3 ,3.3","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",5.1,"4.7 ,5.5","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",3.1,"2.4 ,4.0","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",4.5,"3.4 ,5.8","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,4,"3.5 ,4.5","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,4.7,"4.1 ,5.3","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,2.6,"2.2 ,2.9","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,4.2,"3.7 ,4.7","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,5,"4.4 ,5.6","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health behaviors,e_cig,Current electronic cigarette use,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,4.1,"3.4 ,4.9","Percentage of current electronic cigarette use for adults aged 18 and over (95% confidence intervals), United States",,Current electronic cigarette use is defined as report of use of an electronic cigarette or other electronic vaping product (even just once in a lifetime) and current use every day or some days.,18,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,11.2,"10.6,11.8","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,9.5,"8.8 ,10.2","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,13,"12.1,13.8","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,9.7,"8.7 ,10.7","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,11.8,"10.9,12.8","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,12.9,"11.9,14.0","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,9.8,"8.2 ,11.7","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,10.9,"9.5 ,12.6","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",11.3,"10.6,12.1","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",11.6,"10.1,13.2","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",9.9,"8.3 ,11.7","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,12.3,"11.1,13.6","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,13,"12.0,14.1","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,10.1,"9.2 ,11.0","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,10.8,"9.9 ,11.7","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,11.9,"10.9,13.0","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Wrk_dys_miss,"Six or more workdays missed due to illness, injury, or disability",Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,11.2,"9.6 ,12.8","Percentage of six or more workdays missed due to health in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,"Six or more workdays missed due to illness, injury, or disability in the past 12 months is defined as a report of six or more workdays missed due to illness, injury, or disability by sample adults who a) worked for pay in the week prior to the interview, b) had a job or business in the week prior to the interview, but were temporarily absent, c) had seasonal or contract work for at least a few days in the past 12 months, or d) worked at a job or business but not for pay for at least a few days in the past 12 months.",2,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,3.4,"3.1 ,3.6","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,2.2,"2.0 ,2.6","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,4.4,"4.0 ,4.8","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,3.4,"2.8 ,4.0","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,3.7,"3.2 ,4.3","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,3.6,"3.1 ,4.1","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,2.7,"2.3 ,3.0","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,2.8,"2.1 ,3.6","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",3.5,"3.2 ,3.8","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",4.3,"3.5 ,5.3","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",2.2,"1.7 ,2.9","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,3.5,"3.1 ,3.9","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,3.8,"3.3 ,4.3","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,2.8,"2.5 ,3.1","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,3.1,"2.7 ,3.5","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,3.6,"3.2 ,4.1","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Asthma,Asthma episode,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,3.7,"3.1 ,4.4","Percentage of asthma episode in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked if they had ever been told by a doctor or other health professional that they had asthma. Adults who had been told they had asthma were asked if they had an episode of asthma or an asthma attack during the past 12 months.,3,,1,1
Health status,Hypertension,Diagnosed hypertension,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,27.1,"26.5,27.8","Percentage of diagnosed hypertension in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Diagnosed hypertension is defined as report of hypertension or high blood pressure in the past 12 months or any medication use prescribed by a doctor for high blood pressure among adults.,4,,1,1
